,year,state_orig,state_dest,sctg2,sctg2_description,value,state_orig_gdp,state_dest_gdp,name_state_orig,name_state_dest,orig_per_capita_2012,orig_per_capita_2017,orig_pop_2012,orig_pop_2017,dest_per_capita_2012,dest_per_capita_2017,dest_pop_2012,dest_pop_2017
14649,2017,OH,UT,7,Other prepared foodstuffs and preparations,267.26,3459.09,833.72,Ohio,Utah,44911,48188,11222100,11323500,41952,45493,2801700,3047400
14650,2012,VT,UT,6,Milled grain products and preparations and bakery products,0.01,445.75,718.31,Vermont,Utah,43099,44831,600700,600200,41952,45493,2801700,3047400
14651,2012,VT,UT,7,Other prepared foodstuffs and preparations,17.21,445.75,718.31,Vermont,Utah,43099,44831,600700,600200,41952,45493,2801700,3047400
14652,2017,VT,UT,6,Milled grain products and preparations and bakery products,0.01,439.0,833.72,Vermont,Utah,43099,44831,600700,600200,41952,45493,2801700,3047400
14653,2017,VT,UT,7,Other prepared foodstuffs and preparations,17.39,439.0,833.72,Vermont,Utah,43099,44831,600700,600200,41952,45493,2801700,3047400
14654,2012,ID,UT,1,Animals & fish (live),9.41,3444.54,718.31,Idaho,Utah,34121,36441,1562500,1682100,41952,45493,2801700,3047400
14655,2012,ID,UT,2,Cereal grains and seed,54.7,3444.54,718.31,Idaho,Utah,34121,36441,1562500,1682100,41952,45493,2801700,3047400
14656,2012,ID,UT,3,"Agricultural products (excl. feed, grains, and forage)",28.35,3444.54,718.31,Idaho,Utah,34121,36441,1562500,1682100,41952,45493,2801700,3047400
14657,2012,ID,UT,4,"Animal feed, eggs, honey, other products of animal origin",6.79,3444.54,718.31,Idaho,Utah,34121,36441,1562500,1682100,41952,45493,2801700,3047400
14658,2012,ID,UT,5,"Meat, poultry, fish, seafood, and preparations",8.75,3444.54,718.31,Idaho,Utah,34121,36441,1562500,1682100,41952,45493,2801700,3047400
14659,2012,ID,UT,6,Milled grain products and preparations and bakery products,3.1,3444.54,718.31,Idaho,Utah,34121,36441,1562500,1682100,41952,45493,2801700,3047400
14660,2012,ID,UT,7,Other prepared foodstuffs and preparations,457.95,3444.54,718.31,Idaho,Utah,34121,36441,1562500,1682100,41952,45493,2801700,3047400
14661,2017,ID,UT,1,Animals & fish (live),9.74,3257.79,833.72,Idaho,Utah,34121,36441,1562500,1682100,41952,45493,2801700,3047400
14662,2017,ID,UT,2,Cereal grains and seed,50.15,3257.79,833.72,Idaho,Utah,34121,36441,1562500,1682100,41952,45493,2801700,3047400
14663,2017,ID,UT,3,"Agricultural products (excl. feed, grains, and forage)",28.28,3257.79,833.72,Idaho,Utah,34121,36441,1562500,1682100,41952,45493,2801700,3047400
14664,2017,ID,UT,4,"Animal feed, eggs, honey, other products of animal origin",7.47,3257.79,833.72,Idaho,Utah,34121,36441,1562500,1682100,41952,45493,2801700,3047400
14665,2017,ID,UT,5,"Meat, poultry, fish, seafood, and preparations",9.89,3257.79,833.72,Idaho,Utah,34121,36441,1562500,1682100,41952,45493,2801700,3047400
14666,2017,ID,UT,6,Milled grain products and preparations and bakery products,3.33,3257.79,833.72,Idaho,Utah,34121,36441,1562500,1682100,41952,45493,2801700,3047400
14667,2017,ID,UT,7,Other prepared foodstuffs and preparations,491.43,3257.79,833.72,Idaho,Utah,34121,36441,1562500,1682100,41952,45493,2801700,3047400
14668,2012,TN,UT,5,"Meat, poultry, fish, seafood, and preparations",59.0,1356.58,718.31,Tennessee,Utah,41114,44348,6277400,6538200,41952,45493,2801700,3047400
14669,2012,TN,UT,6,Milled grain products and preparations and bakery products,0.18,1356.58,718.31,Tennessee,Utah,41114,44348,6277400,6538200,41952,45493,2801700,3047400
14670,2012,TN,UT,7,Other prepared foodstuffs and preparations,52.23,1356.58,718.31,Tennessee,Utah,41114,44348,6277400,6538200,41952,45493,2801700,3047400
14671,2017,TN,UT,5,"Meat, poultry, fish, seafood, and preparations",59.18,1247.1,833.72,Tennessee,Utah,41114,44348,6277400,6538200,41952,45493,2801700,3047400
14672,2017,TN,UT,6,Milled grain products and preparations and bakery products,0.18,1247.1,833.72,Tennessee,Utah,41114,44348,6277400,6538200,41952,45493,2801700,3047400
14673,2017,TN,UT,7,Other prepared foodstuffs and preparations,49.77,1247.1,833.72,Tennessee,Utah,41114,44348,6277400,6538200,41952,45493,2801700,3047400
14674,2012,OK,UT,4,"Animal feed, eggs, honey, other products of animal origin",1.23,3057.46,718.31,Oklahoma,Utah,41880,44535,3689500,3803700,41952,45493,2801700,3047400
14675,2012,OK,UT,5,"Meat, poultry, fish, seafood, and preparations",2.61,3057.46,718.31,Oklahoma,Utah,41880,44535,3689500,3803700,41952,45493,2801700,3047400
14676,2012,OK,UT,6,Milled grain products and preparations and bakery products,15.71,3057.46,718.31,Oklahoma,Utah,41880,44535,3689500,3803700,41952,45493,2801700,3047400
14677,2012,OK,UT,7,Other prepared foodstuffs and preparations,10.24,3057.46,718.31,Oklahoma,Utah,41880,44535,3689500,3803700,41952,45493,2801700,3047400
14678,2017,OK,UT,4,"Animal feed, eggs, honey, other products of animal origin",1.35,2712.81,833.72,Oklahoma,Utah,41880,44535,3689500,3803700,41952,45493,2801700,3047400
14679,2017,OK,UT,5,"Meat, poultry, fish, seafood, and preparations",2.66,2712.81,833.72,Oklahoma,Utah,41880,44535,3689500,3803700,41952,45493,2801700,3047400
14680,2017,OK,UT,6,Milled grain products and preparations and bakery products,15.2,2712.81,833.72,Oklahoma,Utah,41880,44535,3689500,3803700,41952,45493,2801700,3047400
14681,2017,OK,UT,7,Other prepared foodstuffs and preparations,9.88,2712.81,833.72,Oklahoma,Utah,41880,44535,3689500,3803700,41952,45493,2801700,3047400
14682,2012,ME,UT,4,"Animal feed, eggs, honey, other products of animal origin",1.16,828.62,718.31,Maine,Utah,37727,39521,1292600,1300200,41952,45493,2801700,3047400
14683,2017,ME,UT,4,"Animal feed, eggs, honey, other products of animal origin",1.28,832.01,833.72,Maine,Utah,37727,39521,1292600,1300200,41952,45493,2801700,3047400
14684,2012,NH,UT,7,Other prepared foodstuffs and preparations,24.08,221.86,718.31,New Hampshire,Utah,48661,52509,1280100,1297000,41952,45493,2801700,3047400
14685,2017,NH,UT,7,Other prepared foodstuffs and preparations,24.15,213.4,833.72,New Hampshire,Utah,48661,52509,1280100,1297000,41952,45493,2801700,3047400
14686,2012,FL,UT,3,"Agricultural products (excl. feed, grains, and forage)",19.44,6682.81,718.31,Florida,Utah,37711,39842,18876900,20532300,41952,45493,2801700,3047400
14687,2012,FL,UT,5,"Meat, poultry, fish, seafood, and preparations",16.69,6682.81,718.31,Florida,Utah,37711,39842,18876900,20532300,41952,45493,2801700,3047400
14688,2012,FL,UT,6,Milled grain products and preparations and bakery products,28.0,6682.81,718.31,Florida,Utah,37711,39842,18876900,20532300,41952,45493,2801700,3047400
14689,2012,FL,UT,7,Other prepared foodstuffs and preparations,13.84,6682.81,718.31,Florida,Utah,37711,39842,18876900,20532300,41952,45493,2801700,3047400
14690,2017,FL,UT,3,"Agricultural products (excl. feed, grains, and forage)",18.19,6355.29,833.72,Florida,Utah,37711,39842,18876900,20532300,41952,45493,2801700,3047400
14691,2017,FL,UT,5,"Meat, poultry, fish, seafood, and preparations",19.07,6355.29,833.72,Florida,Utah,37711,39842,18876900,20532300,41952,45493,2801700,3047400
14692,2017,FL,UT,6,Milled grain products and preparations and bakery products,30.46,6355.29,833.72,Florida,Utah,37711,39842,18876900,20532300,41952,45493,2801700,3047400
14693,2017,FL,UT,7,Other prepared foodstuffs and preparations,15.01,6355.29,833.72,Florida,Utah,37711,39842,18876900,20532300,41952,45493,2801700,3047400
14694,2012,NJ,UT,3,"Agricultural products (excl. feed, grains, and forage)",30.49,824.36,718.31,New Jersey,Utah,55106,56776,8685500,8823900,41952,45493,2801700,3047400
14695,2012,NJ,UT,6,Milled grain products and preparations and bakery products,18.13,824.36,718.31,New Jersey,Utah,55106,56776,8685500,8823900,41952,45493,2801700,3047400
14696,2012,NJ,UT,7,Other prepared foodstuffs and preparations,36.5,824.36,718.31,New Jersey,Utah,55106,56776,8685500,8823900,41952,45493,2801700,3047400
14697,2017,NJ,UT,3,"Agricultural products (excl. feed, grains, and forage)",31.75,795.91,833.72,New Jersey,Utah,55106,56776,8685500,8823900,41952,45493,2801700,3047400
14698,2017,NJ,UT,6,Milled grain products and preparations and bakery products,19.94,795.91,833.72,New Jersey,Utah,55106,56776,8685500,8823900,41952,45493,2801700,3047400
14699,2017,NJ,UT,7,Other prepared foodstuffs and preparations,40.03,795.91,833.72,New Jersey,Utah,55106,56776,8685500,8823900,41952,45493,2801700,3047400
14700,2012,NV,UT,1,Animals & fish (live),2.41,294.82,718.31,Nevada,Utah,43384,44812,2710900,2946600,41952,45493,2801700,3047400
14701,2012,NV,UT,3,"Agricultural products (excl. feed, grains, and forage)",0.33,294.82,718.31,Nevada,Utah,43384,44812,2710900,2946600,41952,45493,2801700,3047400
14702,2012,NV,UT,4,"Animal feed, eggs, honey, other products of animal origin",109.73,294.82,718.31,Nevada,Utah,43384,44812,2710900,2946600,41952,45493,2801700,3047400
14703,2012,NV,UT,5,"Meat, poultry, fish, seafood, and preparations",53.87,294.82,718.31,Nevada,Utah,43384,44812,2710900,2946600,41952,45493,2801700,3047400
14704,2012,NV,UT,6,Milled grain products and preparations and bakery products,14.58,294.82,718.31,Nevada,Utah,43384,44812,2710900,2946600,41952,45493,2801700,3047400
14705,2012,NV,UT,7,Other prepared foodstuffs and preparations,57.95,294.82,718.31,Nevada,Utah,43384,44812,2710900,2946600,41952,45493,2801700,3047400
14706,2017,NV,UT,1,Animals & fish (live),2.49,286.43,833.72,Nevada,Utah,43384,44812,2710900,2946600,41952,45493,2801700,3047400
14707,2017,NV,UT,3,"Agricultural products (excl. feed, grains, and forage)",0.34,286.43,833.72,Nevada,Utah,43384,44812,2710900,2946600,41952,45493,2801700,3047400
14708,2017,NV,UT,4,"Animal feed, eggs, honey, other products of animal origin",120.73,286.43,833.72,Nevada,Utah,43384,44812,2710900,2946600,41952,45493,2801700,3047400
14709,2017,NV,UT,5,"Meat, poultry, fish, seafood, and preparations",61.81,286.43,833.72,Nevada,Utah,43384,44812,2710900,2946600,41952,45493,2801700,3047400
14710,2017,NV,UT,6,Milled grain products and preparations and bakery products,15.93,286.43,833.72,Nevada,Utah,43384,44812,2710900,2946600,41952,45493,2801700,3047400
14711,2017,NV,UT,7,Other prepared foodstuffs and preparations,63.16,286.43,833.72,Nevada,Utah,43384,44812,2710900,2946600,41952,45493,2801700,3047400
14712,2012,IN,UT,6,Milled grain products and preparations and bakery products,62.06,4087.65,718.31,Indiana,Utah,43077,46427,6338800,6459400,41952,45493,2801700,3047400
14713,2012,IN,UT,7,Other prepared foodstuffs and preparations,20.12,4087.65,718.31,Indiana,Utah,43077,46427,6338800,6459400,41952,45493,2801700,3047400
14714,2017,IN,UT,6,Milled grain products and preparations and bakery products,67.76,3920.12,833.72,Indiana,Utah,43077,46427,6338800,6459400,41952,45493,2801700,3047400
14715,2017,IN,UT,7,Other prepared foodstuffs and preparations,21.91,3920.12,833.72,Indiana,Utah,43077,46427,6338800,6459400,41952,45493,2801700,3047400
14716,2012,NY,UT,3,"Agricultural products (excl. feed, grains, and forage)",0.33,2872.87,718.31,New York,Utah,62769,65220,19040100,19315700,41952,45493,2801700,3047400
14717,2012,NY,UT,5,"Meat, poultry, fish, seafood, and preparations",5.71,2872.87,718.31,New York,Utah,62769,65220,19040100,19315700,41952,45493,2801700,3047400
14718,2012,NY,UT,6,Milled grain products and preparations and bakery products,1.04,2872.87,718.31,New York,Utah,62769,65220,19040100,19315700,41952,45493,2801700,3047400
14719,2012,NY,UT,7,Other prepared foodstuffs and preparations,60.09,2872.87,718.31,New York,Utah,62769,65220,19040100,19315700,41952,45493,2801700,3047400
14720,2017,NY,UT,3,"Agricultural products (excl. feed, grains, and forage)",0.34,2785.53,833.72,New York,Utah,62769,65220,19040100,19315700,41952,45493,2801700,3047400
14721,2017,NY,UT,5,"Meat, poultry, fish, seafood, and preparations",6.45,2785.53,833.72,New York,Utah,62769,65220,19040100,19315700,41952,45493,2801700,3047400
14722,2017,NY,UT,6,Milled grain products and preparations and bakery products,1.12,2785.53,833.72,New York,Utah,62769,65220,19040100,19315700,41952,45493,2801700,3047400
14723,2017,NY,UT,7,Other prepared foodstuffs and preparations,64.5,2785.53,833.72,New York,Utah,62769,65220,19040100,19315700,41952,45493,2801700,3047400
14724,2012,IA,UT,4,"Animal feed, eggs, honey, other products of animal origin",29.61,10520.48,718.31,Iowa,Utah,48031,52284,2976000,3045600,41952,45493,2801700,3047400
14725,2012,IA,UT,5,"Meat, poultry, fish, seafood, and preparations",88.0,10520.48,718.31,Iowa,Utah,48031,52284,2976000,3045600,41952,45493,2801700,3047400
14726,2012,IA,UT,6,Milled grain products and preparations and bakery products,29.0,10520.48,718.31,Iowa,Utah,48031,52284,2976000,3045600,41952,45493,2801700,3047400
14727,2012,IA,UT,7,Other prepared foodstuffs and preparations,36.0,10520.48,718.31,Iowa,Utah,48031,52284,2976000,3045600,41952,45493,2801700,3047400
14728,2017,IA,UT,4,"Animal feed, eggs, honey, other products of animal origin",32.58,8454.35,833.72,Iowa,Utah,48031,52284,2976000,3045600,41952,45493,2801700,3047400
14729,2017,IA,UT,5,"Meat, poultry, fish, seafood, and preparations",96.24,8454.35,833.72,Iowa,Utah,48031,52284,2976000,3045600,41952,45493,2801700,3047400
14730,2017,IA,UT,6,Milled grain products and preparations and bakery products,30.21,8454.35,833.72,Iowa,Utah,48031,52284,2976000,3045600,41952,45493,2801700,3047400
14731,2017,IA,UT,7,Other prepared foodstuffs and preparations,37.4,8454.35,833.72,Iowa,Utah,48031,52284,2976000,3045600,41952,45493,2801700,3047400
14732,2012,CT,UT,6,Milled grain products and preparations and bakery products,1.19,409.33,718.31,Connecticut,Utah,63433,62633,3479300,3478700,41952,45493,2801700,3047400
14733,2017,CT,UT,6,Milled grain products and preparations and bakery products,1.16,346.0,833.72,Connecticut,Utah,63433,62633,3479300,3478700,41952,45493,2801700,3047400
14734,2012,MN,UT,4,"Animal feed, eggs, honey, other products of animal origin",5.3,8746.51,718.31,Minnesota,Utah,51297,54805,5256300,5446600,41952,45493,2801700,3047400
14735,2012,MN,UT,5,"Meat, poultry, fish, seafood, and preparations",63.09,8746.51,718.31,Minnesota,Utah,51297,54805,5256300,5446600,41952,45493,2801700,3047400
14736,2012,MN,UT,6,Milled grain products and preparations and bakery products,42.29,8746.51,718.31,Minnesota,Utah,51297,54805,5256300,5446600,41952,45493,2801700,3047400
14737,2012,MN,UT,7,Other prepared foodstuffs and preparations,144.06,8746.51,718.31,Minnesota,Utah,51297,54805,5256300,5446600,41952,45493,2801700,3047400
14738,2017,MN,UT,4,"Animal feed, eggs, honey, other products of animal origin",5.83,5676.11,833.72,Minnesota,Utah,51297,54805,5256300,5446600,41952,45493,2801700,3047400
14739,2017,MN,UT,5,"Meat, poultry, fish, seafood, and preparations",67.32,5676.11,833.72,Minnesota,Utah,51297,54805,5256300,5446600,41952,45493,2801700,3047400
14740,2017,MN,UT,6,Milled grain products and preparations and bakery products,42.98,5676.11,833.72,Minnesota,Utah,51297,54805,5256300,5446600,41952,45493,2801700,3047400
14741,2017,MN,UT,7,Other prepared foodstuffs and preparations,146.01,5676.11,833.72,Minnesota,Utah,51297,54805,5256300,5446600,41952,45493,2801700,3047400
14742,2012,WY,UT,6,Milled grain products and preparations and bakery products,3.39,562.37,718.31,Wyoming,Utah,60794,61091,559000,563300,41952,45493,2801700,3047400
14743,2012,WY,UT,7,Other prepared foodstuffs and preparations,31.76,562.37,718.31,Wyoming,Utah,60794,61091,559000,563300,41952,45493,2801700,3047400
14744,2017,WY,UT,6,Milled grain products and preparations and bakery products,3.37,639.45,833.72,Wyoming,Utah,60794,61091,559000,563300,41952,45493,2801700,3047400
14745,2017,WY,UT,7,Other prepared foodstuffs and preparations,31.49,639.45,833.72,Wyoming,Utah,60794,61091,559000,563300,41952,45493,2801700,3047400
14746,2012,AL,UT,5,"Meat, poultry, fish, seafood, and preparations",32.8,1802.17,718.31,Alabama,Utah,36440,37508,4696000,4741400,41952,45493,2801700,3047400
14747,2012,AL,UT,7,Other prepared foodstuffs and preparations,4.02,1802.17,718.31,Alabama,Utah,36440,37508,4696000,4741400,41952,45493,2801700,3047400
14748,2017,AL,UT,5,"Meat, poultry, fish, seafood, and preparations",33.66,2308.42,833.72,Alabama,Utah,36440,37508,4696000,4741400,41952,45493,2801700,3047400
14749,2017,AL,UT,7,Other prepared foodstuffs and preparations,3.92,2308.42,833.72,Alabama,Utah,36440,37508,4696000,4741400,41952,45493,2801700,3047400
14750,2012,LA,UT,7,Other prepared foodstuffs and preparations,0.3,2101.69,718.31,Louisiana,Utah,45489,44372,4457000,4541500,41952,45493,2801700,3047400
14751,2017,LA,UT,7,Other prepared foodstuffs and preparations,0.28,1703.0,833.72,Louisiana,Utah,45489,44372,4457000,4541500,41952,45493,2801700,3047400
14752,2012,AR,UT,5,"Meat, poultry, fish, seafood, and preparations",94.11,2573.44,718.31,Arkansas,Utah,34982,36714,2860200,2910000,41952,45493,2801700,3047400
14753,2012,AR,UT,6,Milled grain products and preparations and bakery products,6.82,2573.44,718.31,Arkansas,Utah,34982,36714,2860200,2910000,41952,45493,2801700,3047400
14754,2017,AR,UT,5,"Meat, poultry, fish, seafood, and preparations",99.73,2734.61,833.72,Arkansas,Utah,34982,36714,2860200,2910000,41952,45493,2801700,3047400
14755,2017,AR,UT,6,Milled grain products and preparations and bakery products,6.88,2734.61,833.72,Arkansas,Utah,34982,36714,2860200,2910000,41952,45493,2801700,3047400
14756,2012,CO,UT,2,Cereal grains and seed,4.08,2559.74,718.31,Colorado,Utah,49673,54026,5045900,5461100,41952,45493,2801700,3047400
14757,2012,CO,UT,3,"Agricultural products (excl. feed, grains, and forage)",0.97,2559.74,718.31,Colorado,Utah,49673,54026,5045900,5461100,41952,45493,2801700,3047400
14758,2012,CO,UT,4,"Animal feed, eggs, honey, other products of animal origin",144.4,2559.74,718.31,Colorado,Utah,49673,54026,5045900,5461100,41952,45493,2801700,3047400
14759,2012,CO,UT,5,"Meat, poultry, fish, seafood, and preparations",13.49,2559.74,718.31,Colorado,Utah,49673,54026,5045900,5461100,41952,45493,2801700,3047400
14760,2012,CO,UT,6,Milled grain products and preparations and bakery products,20.23,2559.74,718.31,Colorado,Utah,49673,54026,5045900,5461100,41952,45493,2801700,3047400
14761,2012,CO,UT,7,Other prepared foodstuffs and preparations,148.98,2559.74,718.31,Colorado,Utah,49673,54026,5045900,5461100,41952,45493,2801700,3047400
14762,2017,CO,UT,2,Cereal grains and seed,5.41,2300.99,833.72,Colorado,Utah,49673,54026,5045900,5461100,41952,45493,2801700,3047400
14763,2017,CO,UT,3,"Agricultural products (excl. feed, grains, and forage)",1.0,2300.99,833.72,Colorado,Utah,49673,54026,5045900,5461100,41952,45493,2801700,3047400
14764,2017,CO,UT,4,"Animal feed, eggs, honey, other products of animal origin",158.88,2300.99,833.72,Colorado,Utah,49673,54026,5045900,5461100,41952,45493,2801700,3047400
14765,2017,CO,UT,5,"Meat, poultry, fish, seafood, and preparations",16.29,2300.99,833.72,Colorado,Utah,49673,54026,5045900,5461100,41952,45493,2801700,3047400
14766,2017,CO,UT,6,Milled grain products and preparations and bakery products,23.29,2300.99,833.72,Colorado,Utah,49673,54026,5045900,5461100,41952,45493,2801700,3047400
14767,2017,CO,UT,7,Other prepared foodstuffs and preparations,171.0,2300.99,833.72,Colorado,Utah,49673,54026,5045900,5461100,41952,45493,2801700,3047400
14768,2012,AZ,UT,1,Animals & fish (live),22.07,1903.86,718.31,Arizona,Utah,38591,39583,6386300,6841300,41952,45493,2801700,3047400
14769,2012,AZ,UT,3,"Agricultural products (excl. feed, grains, and forage)",0.85,1903.86,718.31,Arizona,Utah,38591,39583,6386300,6841300,41952,45493,2801700,3047400
14770,2012,AZ,UT,4,"Animal feed, eggs, honey, other products of animal origin",1.53,1903.86,718.31,Arizona,Utah,38591,39583,6386300,6841300,41952,45493,2801700,3047400
14771,2012,AZ,UT,5,"Meat, poultry, fish, seafood, and preparations",12.89,1903.86,718.31,Arizona,Utah,38591,39583,6386300,6841300,41952,45493,2801700,3047400
14772,2012,AZ,UT,6,Milled grain products and preparations and bakery products,22.35,1903.86,718.31,Arizona,Utah,38591,39583,6386300,6841300,41952,45493,2801700,3047400
14773,2012,AZ,UT,7,Other prepared foodstuffs and preparations,104.46,1903.86,718.31,Arizona,Utah,38591,39583,6386300,6841300,41952,45493,2801700,3047400
14774,2017,AZ,UT,1,Animals & fish (live),24.31,2491.25,833.72,Arizona,Utah,38591,39583,6386300,6841300,41952,45493,2801700,3047400
14775,2017,AZ,UT,3,"Agricultural products (excl. feed, grains, and forage)",0.89,2491.25,833.72,Arizona,Utah,38591,39583,6386300,6841300,41952,45493,2801700,3047400
14776,2017,AZ,UT,4,"Animal feed, eggs, honey, other products of animal origin",1.68,2491.25,833.72,Arizona,Utah,38591,39583,6386300,6841300,41952,45493,2801700,3047400
14777,2017,AZ,UT,5,"Meat, poultry, fish, seafood, and preparations",14.2,2491.25,833.72,Arizona,Utah,38591,39583,6386300,6841300,41952,45493,2801700,3047400
14778,2017,AZ,UT,6,Milled grain products and preparations and bakery products,23.46,2491.25,833.72,Arizona,Utah,38591,39583,6386300,6841300,41952,45493,2801700,3047400
14779,2017,AZ,UT,7,Other prepared foodstuffs and preparations,109.34,2491.25,833.72,Arizona,Utah,38591,39583,6386300,6841300,41952,45493,2801700,3047400
14780,2012,MS,UT,3,"Agricultural products (excl. feed, grains, and forage)",0.28,1902.13,718.31,Mississippi,Utah,31807,32447,2884500,2884500,41952,45493,2801700,3047400
14781,2012,MS,UT,5,"Meat, poultry, fish, seafood, and preparations",41.27,1902.13,718.31,Mississippi,Utah,31807,32447,2884500,2884500,41952,45493,2801700,3047400
14782,2017,MS,UT,3,"Agricultural products (excl. feed, grains, and forage)",0.35,2386.07,833.72,Mississippi,Utah,31807,32447,2884500,2884500,41952,45493,2801700,3047400
14783,2017,MS,UT,5,"Meat, poultry, fish, seafood, and preparations",43.15,2386.07,833.72,Mississippi,Utah,31807,32447,2884500,2884500,41952,45493,2801700,3047400
14784,2012,NE,UT,2,Cereal grains and seed,6.15,7575.09,718.31,Nebraska,Utah,50655,54654,1795100,1859200,41952,45493,2801700,3047400
14785,2012,NE,UT,4,"Animal feed, eggs, honey, other products of animal origin",49.08,7575.09,718.31,Nebraska,Utah,50655,54654,1795100,1859200,41952,45493,2801700,3047400
14786,2012,NE,UT,5,"Meat, poultry, fish, seafood, and preparations",29.91,7575.09,718.31,Nebraska,Utah,50655,54654,1795100,1859200,41952,45493,2801700,3047400
14787,2012,NE,UT,7,Other prepared foodstuffs and preparations,64.96,7575.09,718.31,Nebraska,Utah,50655,54654,1795100,1859200,41952,45493,2801700,3047400
14788,2017,NE,UT,2,Cereal grains and seed,7.89,6639.35,833.72,Nebraska,Utah,50655,54654,1795100,1859200,41952,45493,2801700,3047400
14789,2017,NE,UT,4,"Animal feed, eggs, honey, other products of animal origin",54.0,6639.35,833.72,Nebraska,Utah,50655,54654,1795100,1859200,41952,45493,2801700,3047400
14790,2017,NE,UT,5,"Meat, poultry, fish, seafood, and preparations",30.56,6639.35,833.72,Nebraska,Utah,50655,54654,1795100,1859200,41952,45493,2801700,3047400
14791,2017,NE,UT,7,Other prepared foodstuffs and preparations,63.05,6639.35,833.72,Nebraska,Utah,50655,54654,1795100,1859200,41952,45493,2801700,3047400
14792,2012,NM,UT,3,"Agricultural products (excl. feed, grains, and forage)",1.24,1416.47,718.31,New Mexico,Utah,40098,41619,2039200,2038200,41952,45493,2801700,3047400
14793,2012,NM,UT,7,Other prepared foodstuffs and preparations,6.27,1416.47,718.31,New Mexico,Utah,40098,41619,2039200,2038200,41952,45493,2801700,3047400
14794,2017,NM,UT,3,"Agricultural products (excl. feed, grains, and forage)",1.27,1397.62,833.72,New Mexico,Utah,40098,41619,2039200,2038200,41952,45493,2801700,3047400
14795,2017,NM,UT,7,Other prepared foodstuffs and preparations,6.19,1397.62,833.72,New Mexico,Utah,40098,41619,2039200,2038200,41952,45493,2801700,3047400
14796,2012,SD,UT,5,"Meat, poultry, fish, seafood, and preparations",53.19,4278.56,718.31,South Dakota,Utah,47070,48004,800400,837000,41952,45493,2801700,3047400
14797,2012,SD,UT,6,Milled grain products and preparations and bakery products,0.04,4278.56,718.31,South Dakota,Utah,47070,48004,800400,837000,41952,45493,2801700,3047400
14798,2012,SD,UT,7,Other prepared foodstuffs and preparations,33.12,4278.56,718.31,South Dakota,Utah,47070,48004,800400,837000,41952,45493,2801700,3047400
14799,2017,SD,UT,5,"Meat, poultry, fish, seafood, and preparations",63.92,3266.86,833.72,South Dakota,Utah,47070,48004,800400,837000,41952,45493,2801700,3047400
14800,2017,SD,UT,6,Milled grain products and preparations and bakery products,0.04,3266.86,833.72,South Dakota,Utah,47070,48004,800400,837000,41952,45493,2801700,3047400
14801,2017,SD,UT,7,Other prepared foodstuffs and preparations,37.81,3266.86,833.72,South Dakota,Utah,47070,48004,800400,837000,41952,45493,2801700,3047400
14802,2012,ND,UT,4,"Animal feed, eggs, honey, other products of animal origin",3.32,4959.31,718.31,North Dakota,Utah,68174,64911,671900,726000,41952,45493,2801700,3047400
14803,2012,ND,UT,5,"Meat, poultry, fish, seafood, and preparations",4.28,4959.31,718.31,North Dakota,Utah,68174,64911,671900,726000,41952,45493,2801700,3047400
14804,2012,ND,UT,6,Milled grain products and preparations and bakery products,0.0,4959.31,718.31,North Dakota,Utah,68174,64911,671900,726000,41952,45493,2801700,3047400
14805,2012,ND,UT,7,Other prepared foodstuffs and preparations,15.92,4959.31,718.31,North Dakota,Utah,68174,64911,671900,726000,41952,45493,2801700,3047400
14806,2017,ND,UT,4,"Animal feed, eggs, honey, other products of animal origin",3.65,2997.0,833.72,North Dakota,Utah,68174,64911,671900,726000,41952,45493,2801700,3047400
14807,2017,ND,UT,5,"Meat, poultry, fish, seafood, and preparations",4.37,2997.0,833.72,North Dakota,Utah,68174,64911,671900,726000,41952,45493,2801700,3047400
14808,2017,ND,UT,6,Milled grain products and preparations and bakery products,0.0,2997.0,833.72,North Dakota,Utah,68174,64911,671900,726000,41952,45493,2801700,3047400
14809,2017,ND,UT,7,Other prepared foodstuffs and preparations,15.45,2997.0,833.72,North Dakota,Utah,68174,64911,671900,726000,41952,45493,2801700,3047400
14810,2012,WA,UT,2,Cereal grains and seed,0.25,7291.21,718.31,Washington,Utah,53473,59333,6732900,7239800,41952,45493,2801700,3047400
14811,2012,WA,UT,3,"Agricultural products (excl. feed, grains, and forage)",7.18,7291.21,718.31,Washington,Utah,53473,59333,6732900,7239800,41952,45493,2801700,3047400
14812,2012,WA,UT,5,"Meat, poultry, fish, seafood, and preparations",91.0,7291.21,718.31,Washington,Utah,53473,59333,6732900,7239800,41952,45493,2801700,3047400
14813,2012,WA,UT,6,Milled grain products and preparations and bakery products,17.0,7291.21,718.31,Washington,Utah,53473,59333,6732900,7239800,41952,45493,2801700,3047400
14814,2012,WA,UT,7,Other prepared foodstuffs and preparations,225.56,7291.21,718.31,Washington,Utah,53473,59333,6732900,7239800,41952,45493,2801700,3047400
14815,2017,WA,UT,2,Cereal grains and seed,0.23,7656.35,833.72,Washington,Utah,53473,59333,6732900,7239800,41952,45493,2801700,3047400
14816,2017,WA,UT,3,"Agricultural products (excl. feed, grains, and forage)",7.57,7656.35,833.72,Washington,Utah,53473,59333,6732900,7239800,41952,45493,2801700,3047400
14817,2017,WA,UT,5,"Meat, poultry, fish, seafood, and preparations",96.85,7656.35,833.72,Washington,Utah,53473,59333,6732900,7239800,41952,45493,2801700,3047400
