year,state_orig,state_dest,sctg2,sctg2_description,value,state_orig_gdp,state_dest_gdp,name_state_orig,name_state_dest
2017,NJ,TX,5,"Meat, poultry, fish, seafood, and preparations",55.25,795.91,9337.93,New Jersey,Texas
2017,AL,IA,5,"Meat, poultry, fish, seafood, and preparations",55.46,2308.42,8454.35,Alabama,Iowa
2017,AL,ME,5,"Meat, poultry, fish, seafood, and preparations",55.61,2308.42,832.01,Alabama,Maine
2017,TN,TX,5,"Meat, poultry, fish, seafood, and preparations",55.67,1247.1,9337.93,Tennessee,Texas
2017,SC,WI,5,"Meat, poultry, fish, seafood, and preparations",55.85,1131.6,4648.5,South Carolina,Wisconsin
2017,TN,NJ,5,"Meat, poultry, fish, seafood, and preparations",56.28,1247.1,795.91,Tennessee,New Jersey
2017,VA,KY,5,"Meat, poultry, fish, seafood, and preparations",56.33,1719.9,2946.38,Virginia,Kentucky
2017,CO,MI,5,"Meat, poultry, fish, seafood, and preparations",56.77,2300.99,3008.36,Colorado,Michigan
2017,MO,WI,5,"Meat, poultry, fish, seafood, and preparations",57.22,3330.06,4648.5,Missouri,Wisconsin
2017,AZ,WI,5,"Meat, poultry, fish, seafood, and preparations",57.52,2491.25,4648.5,Arizona,Wisconsin
2017,MO,MN,5,"Meat, poultry, fish, seafood, and preparations",57.61,3330.06,5676.11,Missouri,Minnesota
2017,MO,TN,5,"Meat, poultry, fish, seafood, and preparations",57.76,3330.06,1247.1,Missouri,Tennessee
2017,MA,ME,5,"Meat, poultry, fish, seafood, and preparations",57.87,738.38,832.01,Massachusetts,Maine
2017,CO,KS,5,"Meat, poultry, fish, seafood, and preparations",57.94,2300.99,4003.23,Colorado,Kansas
2017,RI,MA,5,"Meat, poultry, fish, seafood, and preparations",59,116.81,738.38,Rhode Island,Massachusetts
2017,IN,MN,5,"Meat, poultry, fish, seafood, and preparations",59.11,3920.12,5676.11,Indiana,Minnesota
2017,TN,UT,5,"Meat, poultry, fish, seafood, and preparations",59.18,1247.1,833.72,Tennessee,Utah
2017,MI,FL,5,"Meat, poultry, fish, seafood, and preparations",60.55,3008.36,6355.29,Michigan,Florida
2017,OH,NC,5,"Meat, poultry, fish, seafood, and preparations",60.55,3459.09,5099.52,Ohio,North Carolina
2017,AL,KY,5,"Meat, poultry, fish, seafood, and preparations",60.65,2308.42,2946.38,Alabama,Kentucky
2017,SD,ND,5,"Meat, poultry, fish, seafood, and preparations",60.82,3266.86,2997,South Dakota,North Dakota
2017,MA,TN,5,"Meat, poultry, fish, seafood, and preparations",60.91,738.38,1247.1,Massachusetts,Tennessee
2017,MN,MD,5,"Meat, poultry, fish, seafood, and preparations",61.03,5676.11,990.99,Minnesota,Maryland
2017,NY,TX,5,"Meat, poultry, fish, seafood, and preparations",61.23,2785.53,9337.93,New York,Texas
2017,FL,OH,5,"Meat, poultry, fish, seafood, and preparations",61.34,6355.29,3459.09,Florida,Ohio
2017,NV,UT,5,"Meat, poultry, fish, seafood, and preparations",61.81,286.43,833.72,Nevada,Utah
2017,SC,VA,5,"Meat, poultry, fish, seafood, and preparations",62.29,1131.6,1719.9,South Carolina,Virginia
2017,CA,OK,5,"Meat, poultry, fish, seafood, and preparations",62.79,39017.4,2712.81,California,Oklahoma
2017,SC,IA,5,"Meat, poultry, fish, seafood, and preparations",63,1131.6,8454.35,South Carolina,Iowa
2017,WV,MD,5,"Meat, poultry, fish, seafood, and preparations",63,313.97,990.99,West Virginia,Maryland
2017,AR,ME,5,"Meat, poultry, fish, seafood, and preparations",63.04,2734.61,832.01,Arkansas,Maine
2017,NY,CO,5,"Meat, poultry, fish, seafood, and preparations",63.72,2785.53,2300.99,New York,Colorado
2017,SC,TX,5,"Meat, poultry, fish, seafood, and preparations",63.76,1131.6,9337.93,South Carolina,Texas
2017,SD,UT,5,"Meat, poultry, fish, seafood, and preparations",63.92,3266.86,833.72,South Dakota,Utah
2017,GA,MO,5,"Meat, poultry, fish, seafood, and preparations",63.97,4075.19,3330.06,Georgia,Missouri
2017,GA,IA,5,"Meat, poultry, fish, seafood, and preparations",64.07,4075.19,8454.35,Georgia,Iowa
2017,UT,MD,5,"Meat, poultry, fish, seafood, and preparations",64.2,833.72,990.99,Utah,Maryland
2017,WV,VA,5,"Meat, poultry, fish, seafood, and preparations",64.48,313.97,1719.9,West Virginia,Virginia
2017,GA,MI,5,"Meat, poultry, fish, seafood, and preparations",64.75,4075.19,3008.36,Georgia,Michigan
2017,IL,CT,5,"Meat, poultry, fish, seafood, and preparations",65.61,5945.18,346,Illinois,Connecticut
2017,MO,MS,5,"Meat, poultry, fish, seafood, and preparations",65.66,3330.06,2386.07,Missouri,Mississippi
2017,CA,MI,5,"Meat, poultry, fish, seafood, and preparations",65.73,39017.4,3008.36,California,Michigan
2017,IN,KY,5,"Meat, poultry, fish, seafood, and preparations",65.87,3920.12,2946.38,Indiana,Kentucky
2017,DE,MD,5,"Meat, poultry, fish, seafood, and preparations",66.23,609.85,990.99,Delaware,Maryland
2017,MN,NY,5,"Meat, poultry, fish, seafood, and preparations",66.3,5676.11,2785.53,Minnesota,New York
2017,GA,MD,5,"Meat, poultry, fish, seafood, and preparations",66.31,4075.19,990.99,Georgia,Maryland
2017,WI,CT,5,"Meat, poultry, fish, seafood, and preparations",66.4,4648.5,346,Wisconsin,Connecticut
2017,DE,ME,5,"Meat, poultry, fish, seafood, and preparations",66.61,609.85,832.01,Delaware,Maine
2017,MS,SC,5,"Meat, poultry, fish, seafood, and preparations",67.03,2386.07,1131.6,Mississippi,South Carolina
2017,KY,MO,5,"Meat, poultry, fish, seafood, and preparations",67.28,2946.38,3330.06,Kentucky,Missouri
2017,KY,PA,5,"Meat, poultry, fish, seafood, and preparations",67.3,2946.38,3458.14,Kentucky,Pennsylvania
2017,MN,UT,5,"Meat, poultry, fish, seafood, and preparations",67.32,5676.11,833.72,Minnesota,Utah
2017,MS,MD,5,"Meat, poultry, fish, seafood, and preparations",67.68,2386.07,990.99,Mississippi,Maryland
2017,NE,KY,5,"Meat, poultry, fish, seafood, and preparations",67.75,6639.35,2946.38,Nebraska,Kentucky
2017,CA,MA,5,"Meat, poultry, fish, seafood, and preparations",67.77,39017.4,738.38,California,Massachusetts
2017,IA,CO,5,"Meat, poultry, fish, seafood, and preparations",67.79,8454.35,2300.99,Iowa,Colorado
2017,NY,NV,5,"Meat, poultry, fish, seafood, and preparations",67.81,2785.53,286.43,New York,Nevada
2017,OK,IL,5,"Meat, poultry, fish, seafood, and preparations",68.07,2712.81,5945.18,Oklahoma,Illinois
2017,AL,WI,5,"Meat, poultry, fish, seafood, and preparations",68.3,2308.42,4648.5,Alabama,Wisconsin
2017,NC,LA,5,"Meat, poultry, fish, seafood, and preparations",68.65,5099.52,1703,North Carolina,Louisiana
2017,MI,AL,5,"Meat, poultry, fish, seafood, and preparations",68.68,3008.36,2308.42,Michigan,Alabama
2017,WV,NJ,5,"Meat, poultry, fish, seafood, and preparations",68.76,313.97,795.91,West Virginia,New Jersey
2017,KS,KY,5,"Meat, poultry, fish, seafood, and preparations",68.84,4003.23,2946.38,Kansas,Kentucky
2017,IA,NM,5,"Meat, poultry, fish, seafood, and preparations",68.91,8454.35,1397.62,Iowa,New Mexico
2017,KS,NH,5,"Meat, poultry, fish, seafood, and preparations",69.47,4003.23,213.4,Kansas,New Hampshire
2017,CA,NM,5,"Meat, poultry, fish, seafood, and preparations",69.67,39017.4,1397.62,California,New Mexico
2017,MS,IN,5,"Meat, poultry, fish, seafood, and preparations",69.68,2386.07,3920.12,Mississippi,Indiana
2017,MS,MN,5,"Meat, poultry, fish, seafood, and preparations",69.72,2386.07,5676.11,Mississippi,Minnesota
2017,IA,LA,5,"Meat, poultry, fish, seafood, and preparations",69.75,8454.35,1703,Iowa,Louisiana
2017,TN,FL,5,"Meat, poultry, fish, seafood, and preparations",69.95,1247.1,6355.29,Tennessee,Florida
2017,SD,PA,5,"Meat, poultry, fish, seafood, and preparations",70.9,3266.86,3458.14,South Dakota,Pennsylvania
2017,MA,MD,5,"Meat, poultry, fish, seafood, and preparations",71.01,738.38,990.99,Massachusetts,Maryland
2017,RI,NY,5,"Meat, poultry, fish, seafood, and preparations",71.31,116.81,2785.53,Rhode Island,New York
2017,FL,NJ,5,"Meat, poultry, fish, seafood, and preparations",71.55,6355.29,795.91,Florida,New Jersey
2017,SD,KS,5,"Meat, poultry, fish, seafood, and preparations",71.81,3266.86,4003.23,South Dakota,Kansas
2017,KY,WA,5,"Meat, poultry, fish, seafood, and preparations",72.15,2946.38,7656.35,Kentucky,Washington
2017,IA,NV,5,"Meat, poultry, fish, seafood, and preparations",72.36,8454.35,286.43,Iowa,Nevada
2017,OH,OK,5,"Meat, poultry, fish, seafood, and preparations",72.36,3459.09,2712.81,Ohio,Oklahoma
2017,FL,CO,5,"Meat, poultry, fish, seafood, and preparations",72.8,6355.29,2300.99,Florida,Colorado
2017,NY,IL,5,"Meat, poultry, fish, seafood, and preparations",73.38,2785.53,5945.18,New York,Illinois
2017,KY,SC,5,"Meat, poultry, fish, seafood, and preparations",74.17,2946.38,1131.6,Kentucky,South Carolina
2017,DE,GA,5,"Meat, poultry, fish, seafood, and preparations",74.4,609.85,4075.19,Delaware,Georgia
2017,WI,MD,5,"Meat, poultry, fish, seafood, and preparations",74.6,4648.5,990.99,Wisconsin,Maryland
2017,CA,AR,5,"Meat, poultry, fish, seafood, and preparations",74.62,39017.4,2734.61,California,Arkansas
2017,OH,WI,5,"Meat, poultry, fish, seafood, and preparations",74.71,3459.09,4648.5,Ohio,Wisconsin
2017,WI,NJ,5,"Meat, poultry, fish, seafood, and preparations",74.87,4648.5,795.91,Wisconsin,New Jersey
2017,AR,WI,5,"Meat, poultry, fish, seafood, and preparations",74.94,2734.61,4648.5,Arkansas,Wisconsin
2017,PA,MI,5,"Meat, poultry, fish, seafood, and preparations",75.05,3458.14,3008.36,Pennsylvania,Michigan
2017,MI,WI,5,"Meat, poultry, fish, seafood, and preparations",75.32,3008.36,4648.5,Michigan,Wisconsin
2017,KS,CO,5,"Meat, poultry, fish, seafood, and preparations",75.43,4003.23,2300.99,Kansas,Colorado
2017,VA,MI,5,"Meat, poultry, fish, seafood, and preparations",75.55,1719.9,3008.36,Virginia,Michigan
2017,RI,NJ,5,"Meat, poultry, fish, seafood, and preparations",76.05,116.81,795.91,Rhode Island,New Jersey
2017,CT,NY,5,"Meat, poultry, fish, seafood, and preparations",76.53,346,2785.53,Connecticut,New York
2017,MI,MN,5,"Meat, poultry, fish, seafood, and preparations",76.62,3008.36,5676.11,Michigan,Minnesota
2017,MO,FL,5,"Meat, poultry, fish, seafood, and preparations",76.88,3330.06,6355.29,Missouri,Florida
2017,WI,IN,5,"Meat, poultry, fish, seafood, and preparations",76.98,4648.5,3920.12,Wisconsin,Indiana
2017,AL,MO,5,"Meat, poultry, fish, seafood, and preparations",77.01,2308.42,3330.06,Alabama,Missouri
2017,IL,AL,5,"Meat, poultry, fish, seafood, and preparations",77.04,5945.18,2308.42,Illinois,Alabama
2017,IL,LA,5,"Meat, poultry, fish, seafood, and preparations",77.26,5945.18,1703,Illinois,Louisiana
2017,MN,PA,5,"Meat, poultry, fish, seafood, and preparations",77.89,5676.11,3458.14,Minnesota,Pennsylvania
2017,MI,CO,5,"Meat, poultry, fish, seafood, and preparations",78.2,3008.36,2300.99,Michigan,Colorado
2017,DC,VA,5,"Meat, poultry, fish, seafood, and preparations",78.44,1.34,1719.9,,Virginia
2017,DE,MA,5,"Meat, poultry, fish, seafood, and preparations",78.61,609.85,738.38,Delaware,Massachusetts
2017,GA,PA,5,"Meat, poultry, fish, seafood, and preparations",78.8,4075.19,3458.14,Georgia,Pennsylvania
2017,PA,CT,5,"Meat, poultry, fish, seafood, and preparations",78.97,3458.14,346,Pennsylvania,Connecticut
2017,ID,OR,5,"Meat, poultry, fish, seafood, and preparations",79.03,3257.79,3701.88,Idaho,Oregon
2017,WI,TN,5,"Meat, poultry, fish, seafood, and preparations",79.4,4648.5,1247.1,Wisconsin,Tennessee
2017,TX,WY,5,"Meat, poultry, fish, seafood, and preparations",80.13,9337.93,639.45,Texas,Wyoming
2017,MO,UT,5,"Meat, poultry, fish, seafood, and preparations",80.35,3330.06,833.72,Missouri,Utah
2017,MO,OK,5,"Meat, poultry, fish, seafood, and preparations",80.46,3330.06,2712.81,Missouri,Oklahoma
2017,FL,NC,5,"Meat, poultry, fish, seafood, and preparations",80.77,6355.29,5099.52,Florida,North Carolina
2017,MA,IL,5,"Meat, poultry, fish, seafood, and preparations",80.77,738.38,5945.18,Massachusetts,Illinois
2017,NE,AZ,5,"Meat, poultry, fish, seafood, and preparations",81.04,6639.35,2491.25,Nebraska,Arizona
2017,OK,OH,5,"Meat, poultry, fish, seafood, and preparations",81.28,2712.81,3459.09,Oklahoma,Ohio
2017,WI,CO,5,"Meat, poultry, fish, seafood, and preparations",81.75,4648.5,2300.99,Wisconsin,Colorado
2017,UT,MI,5,"Meat, poultry, fish, seafood, and preparations",81.81,833.72,3008.36,Utah,Michigan
2017,TX,CT,5,"Meat, poultry, fish, seafood, and preparations",81.91,9337.93,346,Texas,Connecticut
2017,CA,PA,5,"Meat, poultry, fish, seafood, and preparations",81.98,39017.4,3458.14,California,Pennsylvania
2017,KS,NV,5,"Meat, poultry, fish, seafood, and preparations",82.16,4003.23,286.43,Kansas,Nevada
2017,TN,PA,5,"Meat, poultry, fish, seafood, and preparations",82.66,1247.1,3458.14,Tennessee,Pennsylvania
2017,TX,MS,5,"Meat, poultry, fish, seafood, and preparations",83.61,9337.93,2386.07,Texas,Mississippi
2017,MS,GA,5,"Meat, poultry, fish, seafood, and preparations",84.56,2386.07,4075.19,Mississippi,Georgia
2017,TN,OH,5,"Meat, poultry, fish, seafood, and preparations",84.8,1247.1,3459.09,Tennessee,Ohio
2017,TN,AR,5,"Meat, poultry, fish, seafood, and preparations",85.08,1247.1,2734.61,Tennessee,Arkansas
2017,AL,CT,5,"Meat, poultry, fish, seafood, and preparations",85.2,2308.42,346,Alabama,Connecticut
2017,MA,NH,5,"Meat, poultry, fish, seafood, and preparations",85.6,738.38,213.4,Massachusetts,New Hampshire
2017,NJ,SC,5,"Meat, poultry, fish, seafood, and preparations",85.63,795.91,1131.6,New Jersey,South Carolina
2017,WI,VA,5,"Meat, poultry, fish, seafood, and preparations",86.05,4648.5,1719.9,Wisconsin,Virginia
2017,NJ,CA,5,"Meat, poultry, fish, seafood, and preparations",86.21,795.91,39017.4,New Jersey,California
2017,PA,IA,5,"Meat, poultry, fish, seafood, and preparations",86.44,3458.14,8454.35,Pennsylvania,Iowa
2017,FL,PA,5,"Meat, poultry, fish, seafood, and preparations",86.49,6355.29,3458.14,Florida,Pennsylvania
2017,NC,WI,5,"Meat, poultry, fish, seafood, and preparations",86.6,5099.52,4648.5,North Carolina,Wisconsin
2017,NY,OH,5,"Meat, poultry, fish, seafood, and preparations",86.76,2785.53,3459.09,New York,Ohio
2017,CO,SC,5,"Meat, poultry, fish, seafood, and preparations",87.48,2300.99,1131.6,Colorado,South Carolina
2017,KY,AL,5,"Meat, poultry, fish, seafood, and preparations",87.74,2946.38,2308.42,Kentucky,Alabama
2017,SD,OH,5,"Meat, poultry, fish, seafood, and preparations",87.96,3266.86,3459.09,South Dakota,Ohio
2017,AR,NE,5,"Meat, poultry, fish, seafood, and preparations",88.27,2734.61,6639.35,Arkansas,Nebraska
2017,IN,KS,5,"Meat, poultry, fish, seafood, and preparations",88.71,3920.12,4003.23,Indiana,Kansas
2017,KY,CA,5,"Meat, poultry, fish, seafood, and preparations",89.43,2946.38,39017.4,Kentucky,California
2017,FL,IN,5,"Meat, poultry, fish, seafood, and preparations",89.53,6355.29,3920.12,Florida,Indiana
2017,GA,LA,5,"Meat, poultry, fish, seafood, and preparations",90.05,4075.19,1703,Georgia,Louisiana
2017,VA,DE,5,"Meat, poultry, fish, seafood, and preparations",90.28,1719.9,609.85,Virginia,Delaware
2017,DE,CT,5,"Meat, poultry, fish, seafood, and preparations",90.63,609.85,346,Delaware,Connecticut
2017,AL,LA,5,"Meat, poultry, fish, seafood, and preparations",90.82,2308.42,1703,Alabama,Louisiana
2017,IL,AZ,5,"Meat, poultry, fish, seafood, and preparations",90.83,5945.18,2491.25,Illinois,Arizona
2017,SC,IL,5,"Meat, poultry, fish, seafood, and preparations",90.94,1131.6,5945.18,South Carolina,Illinois
2017,AR,NJ,5,"Meat, poultry, fish, seafood, and preparations",91.44,2734.61,795.91,Arkansas,New Jersey
2017,VA,SC,5,"Meat, poultry, fish, seafood, and preparations",92.11,1719.9,1131.6,Virginia,South Carolina
2017,NY,IN,5,"Meat, poultry, fish, seafood, and preparations",92.22,2785.53,3920.12,New York,Indiana
2017,OK,GA,5,"Meat, poultry, fish, seafood, and preparations",92.79,2712.81,4075.19,Oklahoma,Georgia
2017,IN,NE,5,"Meat, poultry, fish, seafood, and preparations",92.91,3920.12,6639.35,Indiana,Nebraska
2017,SD,CA,5,"Meat, poultry, fish, seafood, and preparations",93.17,3266.86,39017.4,South Dakota,California
2017,OK,KS,5,"Meat, poultry, fish, seafood, and preparations",93.31,2712.81,4003.23,Oklahoma,Kansas
2017,GA,WV,5,"Meat, poultry, fish, seafood, and preparations",93.35,4075.19,313.97,Georgia,West Virginia
2017,NC,CT,5,"Meat, poultry, fish, seafood, and preparations",94.3,5099.52,346,North Carolina,Connecticut
2017,VA,OH,5,"Meat, poultry, fish, seafood, and preparations",94.49,1719.9,3459.09,Virginia,Ohio
2017,NC,IN,5,"Meat, poultry, fish, seafood, and preparations",94.55,5099.52,3920.12,North Carolina,Indiana
2017,MA,TX,5,"Meat, poultry, fish, seafood, and preparations",95.12,738.38,9337.93,Massachusetts,Texas
2017,PA,DE,5,"Meat, poultry, fish, seafood, and preparations",95.13,3458.14,609.85,Pennsylvania,Delaware
2017,MA,RI,5,"Meat, poultry, fish, seafood, and preparations",95.29,738.38,116.81,Massachusetts,Rhode Island
2017,IL,MS,5,"Meat, poultry, fish, seafood, and preparations",95.3,5945.18,2386.07,Illinois,Mississippi
2017,CO,MD,5,"Meat, poultry, fish, seafood, and preparations",95.63,2300.99,990.99,Colorado,Maryland
2017,NC,AL,5,"Meat, poultry, fish, seafood, and preparations",95.97,5099.52,2308.42,North Carolina,Alabama
2017,NC,SC,5,"Meat, poultry, fish, seafood, and preparations",95.97,5099.52,1131.6,North Carolina,South Carolina
2017,FL,MA,5,"Meat, poultry, fish, seafood, and preparations",95.99,6355.29,738.38,Florida,Massachusetts
2017,ND,MN,5,"Meat, poultry, fish, seafood, and preparations",96.03,2997,5676.11,North Dakota,Minnesota
2017,MA,CA,5,"Meat, poultry, fish, seafood, and preparations",96.07,738.38,39017.4,Massachusetts,California
2017,IA,UT,5,"Meat, poultry, fish, seafood, and preparations",96.24,8454.35,833.72,Iowa,Utah
2017,KS,MD,5,"Meat, poultry, fish, seafood, and preparations",96.35,4003.23,990.99,Kansas,Maryland
2017,GA,CA,5,"Meat, poultry, fish, seafood, and preparations",96.67,4075.19,39017.4,Georgia,California
2017,WA,UT,5,"Meat, poultry, fish, seafood, and preparations",96.85,7656.35,833.72,Washington,Utah
2017,VA,CT,5,"Meat, poultry, fish, seafood, and preparations",96.95,1719.9,346,Virginia,Connecticut
2017,MD,NC,5,"Meat, poultry, fish, seafood, and preparations",96.98,990.99,5099.52,Maryland,North Carolina
2017,WI,AZ,5,"Meat, poultry, fish, seafood, and preparations",97.14,4648.5,2491.25,Wisconsin,Arizona
2017,AR,OR,5,"Meat, poultry, fish, seafood, and preparations",97.38,2734.61,3701.88,Arkansas,Oregon
2017,NJ,IL,5,"Meat, poultry, fish, seafood, and preparations",98.22,795.91,5945.18,New Jersey,Illinois
2017,AZ,IL,5,"Meat, poultry, fish, seafood, and preparations",98.26,2491.25,5945.18,Arizona,Illinois
2017,TX,MN,5,"Meat, poultry, fish, seafood, and preparations",98.44,9337.93,5676.11,Texas,Minnesota
2017,MO,OH,5,"Meat, poultry, fish, seafood, and preparations",98.84,3330.06,3459.09,Missouri,Ohio
2017,OH,SD,5,"Meat, poultry, fish, seafood, and preparations",99.02,3459.09,3266.86,Ohio,South Dakota
2017,AL,SC,5,"Meat, poultry, fish, seafood, and preparations",99.25,2308.42,1131.6,Alabama,South Carolina
2017,AR,UT,5,"Meat, poultry, fish, seafood, and preparations",99.73,2734.61,833.72,Arkansas,Utah
2017,CA,HI,5,"Meat, poultry, fish, seafood, and preparations",99.75,39017.4,463.98,California,Hawaii
2017,AR,VA,5,"Meat, poultry, fish, seafood, and preparations",99.77,2734.61,1719.9,Arkansas,Virginia
2017,GA,IN,5,"Meat, poultry, fish, seafood, and preparations",100.35,4075.19,3920.12,Georgia,Indiana
2017,MO,GA,5,"Meat, poultry, fish, seafood, and preparations",100.76,3330.06,4075.19,Missouri,Georgia
2017,TN,WI,5,"Meat, poultry, fish, seafood, and preparations",101,1247.1,4648.5,Tennessee,Wisconsin
2017,LA,AR,5,"Meat, poultry, fish, seafood, and preparations",101.2,1703,2734.61,Louisiana,Arkansas
2017,MN,VA,5,"Meat, poultry, fish, seafood, and preparations",101.32,5676.11,1719.9,Minnesota,Virginia
2017,UT,AZ,5,"Meat, poultry, fish, seafood, and preparations",101.56,833.72,2491.25,Utah,Arizona
2017,IL,UT,5,"Meat, poultry, fish, seafood, and preparations",101.67,5945.18,833.72,Illinois,Utah
2017,MO,IN,5,"Meat, poultry, fish, seafood, and preparations",101.84,3330.06,3920.12,Missouri,Indiana
2017,TN,MS,5,"Meat, poultry, fish, seafood, and preparations",102.06,1247.1,2386.07,Tennessee,Mississippi
2017,IA,KY,5,"Meat, poultry, fish, seafood, and preparations",102.41,8454.35,2946.38,Iowa,Kentucky
2017,MN,MA,5,"Meat, poultry, fish, seafood, and preparations",102.6,5676.11,738.38,Minnesota,Massachusetts
2017,IL,AR,5,"Meat, poultry, fish, seafood, and preparations",102.77,5945.18,2734.61,Illinois,Arkansas
2017,MN,ND,5,"Meat, poultry, fish, seafood, and preparations",102.95,5676.11,2997,Minnesota,North Dakota
2017,PA,FL,5,"Meat, poultry, fish, seafood, and preparations",103.1,3458.14,6355.29,Pennsylvania,Florida
2017,OR,CA,5,"Meat, poultry, fish, seafood, and preparations",103.76,3701.88,39017.4,Oregon,California
2017,KY,AZ,5,"Meat, poultry, fish, seafood, and preparations",103.81,2946.38,2491.25,Kentucky,Arizona
2017,SD,NE,5,"Meat, poultry, fish, seafood, and preparations",103.97,3266.86,6639.35,South Dakota,Nebraska
2017,TN,LA,5,"Meat, poultry, fish, seafood, and preparations",104.2,1247.1,1703,Tennessee,Louisiana
2017,MN,SD,5,"Meat, poultry, fish, seafood, and preparations",104.56,5676.11,3266.86,Minnesota,South Dakota
2017,AR,IN,5,"Meat, poultry, fish, seafood, and preparations",104.77,2734.61,3920.12,Arkansas,Indiana
2017,PA,AL,5,"Meat, poultry, fish, seafood, and preparations",104.94,3458.14,2308.42,Pennsylvania,Alabama
2017,MN,MS,5,"Meat, poultry, fish, seafood, and preparations",105.1,5676.11,2386.07,Minnesota,Mississippi
2017,OH,CT,5,"Meat, poultry, fish, seafood, and preparations",105.34,3459.09,346,Ohio,Connecticut
2017,MS,FL,5,"Meat, poultry, fish, seafood, and preparations",105.42,2386.07,6355.29,Mississippi,Florida
2017,TN,VA,5,"Meat, poultry, fish, seafood, and preparations",105.43,1247.1,1719.9,Tennessee,Virginia
2017,VA,TX,5,"Meat, poultry, fish, seafood, and preparations",105.51,1719.9,9337.93,Virginia,Texas
2017,TN,NC,5,"Meat, poultry, fish, seafood, and preparations",106.32,1247.1,5099.52,Tennessee,North Carolina
2017,NC,MO,5,"Meat, poultry, fish, seafood, and preparations",106.68,5099.52,3330.06,North Carolina,Missouri
2017,MN,KY,5,"Meat, poultry, fish, seafood, and preparations",106.79,5676.11,2946.38,Minnesota,Kentucky
2017,TX,KY,5,"Meat, poultry, fish, seafood, and preparations",107.29,9337.93,2946.38,Texas,Kentucky
2017,GA,KY,5,"Meat, poultry, fish, seafood, and preparations",107.32,4075.19,2946.38,Georgia,Kentucky
2017,CO,OR,5,"Meat, poultry, fish, seafood, and preparations",107.54,2300.99,3701.88,Colorado,Oregon
2017,TX,WA,5,"Meat, poultry, fish, seafood, and preparations",108.35,9337.93,7656.35,Texas,Washington
2017,PA,CA,5,"Meat, poultry, fish, seafood, and preparations",109.15,3458.14,39017.4,Pennsylvania,California
2017,MN,KS,5,"Meat, poultry, fish, seafood, and preparations",109.99,5676.11,4003.23,Minnesota,Kansas
2017,AL,TN,5,"Meat, poultry, fish, seafood, and preparations",110.04,2308.42,1247.1,Alabama,Tennessee
2017,FL,NY,5,"Meat, poultry, fish, seafood, and preparations",110.55,6355.29,2785.53,Florida,New York
2017,MS,MO,5,"Meat, poultry, fish, seafood, and preparations",110.74,2386.07,3330.06,Mississippi,Missouri
2017,NE,LA,5,"Meat, poultry, fish, seafood, and preparations",111.01,6639.35,1703,Nebraska,Louisiana
2017,AL,NJ,5,"Meat, poultry, fish, seafood, and preparations",111.31,2308.42,795.91,Alabama,New Jersey
2017,CA,GA,5,"Meat, poultry, fish, seafood, and preparations",111.62,39017.4,4075.19,California,Georgia
2017,NC,ME,5,"Meat, poultry, fish, seafood, and preparations",112.04,5099.52,832.01,North Carolina,Maine
2017,DC,MD,5,"Meat, poultry, fish, seafood, and preparations",112.05,1.34,990.99,,Maryland
2017,AR,CO,5,"Meat, poultry, fish, seafood, and preparations",112.49,2734.61,2300.99,Arkansas,Colorado
2017,SC,NY,5,"Meat, poultry, fish, seafood, and preparations",113.44,1131.6,2785.53,South Carolina,New York
2017,IL,SC,5,"Meat, poultry, fish, seafood, and preparations",113.46,5945.18,1131.6,Illinois,South Carolina
2017,NC,MI,5,"Meat, poultry, fish, seafood, and preparations",113.62,5099.52,3008.36,North Carolina,Michigan
2017,MD,MA,5,"Meat, poultry, fish, seafood, and preparations",113.82,990.99,738.38,Maryland,Massachusetts
2017,WA,FL,5,"Meat, poultry, fish, seafood, and preparations",113.99,7656.35,6355.29,Washington,Florida
2017,TN,KY,5,"Meat, poultry, fish, seafood, and preparations",114.37,1247.1,2946.38,Tennessee,Kentucky
2017,IN,MI,5,"Meat, poultry, fish, seafood, and preparations",114.59,3920.12,3008.36,Indiana,Michigan
2017,MA,FL,5,"Meat, poultry, fish, seafood, and preparations",115.06,738.38,6355.29,Massachusetts,Florida
2017,PA,ME,5,"Meat, poultry, fish, seafood, and preparations",115.29,3458.14,832.01,Pennsylvania,Maine
2017,AR,AL,5,"Meat, poultry, fish, seafood, and preparations",115.91,2734.61,2308.42,Arkansas,Alabama
2017,TX,AL,5,"Meat, poultry, fish, seafood, and preparations",116.95,9337.93,2308.42,Texas,Alabama
2017,UT,WA,5,"Meat, poultry, fish, seafood, and preparations",117.15,833.72,7656.35,Utah,Washington
2017,IA,NY,5,"Meat, poultry, fish, seafood, and preparations",117.31,8454.35,2785.53,Iowa,New York
2017,OH,KY,5,"Meat, poultry, fish, seafood, and preparations",117.65,3459.09,2946.38,Ohio,Kentucky
2017,IA,AL,5,"Meat, poultry, fish, seafood, and preparations",117.68,8454.35,2308.42,Iowa,Alabama
2017,GA,KS,5,"Meat, poultry, fish, seafood, and preparations",118.36,4075.19,4003.23,Georgia,Kansas
2017,OH,VA,5,"Meat, poultry, fish, seafood, and preparations",118.94,3459.09,1719.9,Ohio,Virginia
2017,WI,KS,5,"Meat, poultry, fish, seafood, and preparations",118.97,4648.5,4003.23,Wisconsin,Kansas
2017,NE,OR,5,"Meat, poultry, fish, seafood, and preparations",119.08,6639.35,3701.88,Nebraska,Oregon
2017,MN,IN,5,"Meat, poultry, fish, seafood, and preparations",119.26,5676.11,3920.12,Minnesota,Indiana
